id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
13852891,One Bedroom Art Deco Unit,67551355,Kate,,Melbourne,-37.83551103,144.9807969,Entire home/apt,111,2,19,0.68,1,8
14949850,Gorgeous converted warehouse style apartment,94085020,Sara,,Yarra,-37.80105797,144.9944345,Entire home/apt,111,2,10,0.41,2,25
17103078,Big house close to Caufield Monash Uni.,96306635,Wei,,Stonnington,-37.8783846,145.0606732,Private room,111,2,0,,1,18
18591831,A touch of Spain in St Kilda.,38742465,Karyn,,Port Phillip,-37.85799962,144.9786269,Private room,111,2,0,,1,364
26308933,Ultra-Modern Stylish Apartment Well-Situated for Food Lovers,29406728,Lenny,,Melbourne,-37.80374958,144.9641701,Entire home/apt,111,2,21,4.2,8,89
8002957,Contemporary Flinders Lane Boutique,8334479,Leanne,,Melbourne,-37.81826663,144.9631613,Entire home/apt,112,2,57,1.6,1,0
8800959,⭐South Yarra + One Bed + Free Parking + Free WiFi,24812816,Jenny,,Stonnington,-37.84738715,144.9996739,Entire home/apt,112,2,53,1.4,2,93
8957990,Bright modern apartment in tree lined Errol Street,7294026,Allen,,Melbourne,-37.80237258,144.9509762,Entire home/apt,112,2,62,3.1,1,17
10997439,Modern Collingwood Apartment,1875606,Ruben,,Yarra,-37.80108028,144.9867265,Entire home/apt,112,2,4,0.12,1,0
11776087,"Bright, clean, relaxing home close to Elwood beach",904183,Sharron,,Port Phillip,-37.87446528,144.9849497,Entire home/apt,112,2,16,0.54,1,32
12176790,Chic Apartment with outdoor area,3621196,Justin & Amy,,Moreland,-37.76913464,144.9783954,Entire home/apt,112,2,18,0.56,2,0
14790809,Treetop Apartment in Fitzroy,16684575,Ruby,,Yarra,-37.80233929,144.9766659,Entire home/apt,112,2,20,0.79,1,0
15652215,"Bright, newly renovated, 1BD minutes from beach.",56775390,Vicky,,Port Phillip,-37.86678183,144.9838587,Entire home/apt,112,2,12,0.49,1,123
17487829,Stylish CBD home FREE Netflix HotTub WIFI Carpark,47936742,Naomi And Alex,,Melbourne,-37.82927882,144.9681446,Entire home/apt,112,2,124,5.79,4,0
1187940,BAYSIDE COTTAGE at Labyrinth Lane,6496014,Tina,,Glen Eira,-37.89723422,145.0081475,Entire home/apt,114,2,45,0.74,1,189
8377638,Modern apartment close to Swan St/MCG/Aust Open,2752510,Nicole,,Yarra,-37.82877319,145.0127655,Entire home/apt,114,2,27,1.59,1,145
9806945,Best location in Brunswick! Large apartment.,26380472,Jeff,,Moreland,-37.77330323,144.9602143,Entire home/apt,114,2,17,0.77,1,17
11089187,One Bedroom Unit with City Views,57580226,Tracey,,Stonnington,-37.84378836,144.9964327,Entire home/apt,114,2,118,3.49,1,250
14789165,"Boutique apartment,self-contained, close to beach.",15460930,Phil,,Bayside,-37.94561135,145.0014474,Entire home/apt,114,2,71,2.62,1,243
15473495,Former Hat Factory in Abbotsford,5041295,Kate,,Yarra,-37.80710937,144.9957718,Entire home/apt,114,2,8,0.41,1,0
16415588,Collins �?Cozy 1 Bdrm Apt In The Heart Of Melbourne,20240994,LittleStay,,Melbourne,-37.81752022,144.9565053,Entire home/apt,114,2,69,2.94,34,178
18639251,Beautiful Victorian home in South Yarra,3098501,Jess,,Stonnington,-37.84110148,144.9882356,Entire home/apt,114,2,6,0.53,1,25
19233688,"Sunlit, Central but Quiet: Itty-bit on Greville",96144848,Helana,,Stonnington,-37.84818565,144.9882587,Entire home/apt,114,2,35,2.03,1,305
20805883,"A private room close to public transtport, shops.",149187918,Kevin,,Stonnington,-37.85506728,145.0106277,Private room,114,2,1,0.07,1,0
20852956,"Cosy Apt w Top Views + WiFi, Pool & Sauna in CBD",137776357,Marc & MJ,,Melbourne,-37.8190074,144.9563644,Entire home/apt,114,2,36,2.54,2,301
26084219,Cosy guest house,84441690,Joyce,,Maroondah,-37.76256221,145.2747212,Entire home/apt,114,2,1,0.61,2,171
1711594,"""Vineyard"" - Stunning Apt and position!",9028154,Joe,,Port Phillip,-37.86720729,144.9775761,Entire home/apt,115,2,79,1.29,27,312
1803441,"Bright, Modern Apartment in Carlton",9195867,Rowen,,Melbourne,-37.80799753,144.9599553,Entire home/apt,115,2,32,0.53,2,70
2258136,"Convention Centre/Crown, bay views, balcony",11532952,Nina & Gary,,Melbourne,-37.82671777,144.9556984,Entire home/apt,115,2,306,5.23,1,60
3070495,Private and spacious 1BD+study Courtyard Apartment,6398008,Lorraine,,Glen Eira,-37.8711134,145.0200519,Entire home/apt,115,2,133,2.58,1,143
3843588,Charming 2BR Apt. Fitzroy Oasis Close to CBD.,4439511,Lee,,Yarra,-37.78333961,144.9790055,Entire home/apt,115,2,50,1.04,1,27
3908598,loft - ware house living,17941054,Karen,,Yarra,-37.7950953,144.9993949,Entire home/apt,115,2,165,3.27,1,99
4755721,"""Palais"" - Pearl Apartments",9028154,Joe,,Port Phillip,-37.86793607,144.9793122,Entire home/apt,115,2,62,1.3,27,338
4882238,"The Anderson Sth Melb-Close to MSAC, Parking, WiFi",4647935,Rejuvenate Stays,,Port Phillip,-37.83994297,144.9612247,Entire home/apt,115,2,28,0.8,24,348
5280433,"Clean & crisp, modern living in Prahran",20203186,Jennifer,,Port Phillip,-37.85072126,144.9813562,Entire home/apt,115,2,121,2.64,2,277
6291034,2 level studio+garden in lane way.,31485212,Katy,,Melbourne,-37.80400483,144.9537659,Entire home/apt,115,2,103,2.39,1,56
7600127,Light filled apartment in Carlton,5726103,Evie,,Melbourne,-37.79393683,144.9735167,Entire home/apt,115,2,77,2.45,1,310
8396886,"Location, Location, Location + Free WiFi",43250715,Sara,,Port Phillip,-37.86760732,144.980109,Entire home/apt,115,2,104,2.79,1,272
8943064,Quiet elegant apt 2 blocks from CBD,10977466,Beverley,,Melbourne,-37.80811921,144.9513575,Entire home/apt,115,2,75,2,1,228
9825379,Core Central of Melbourne CBD,44413758,Matthew,,Melbourne,-37.81044054,144.9639083,Private room,115,2,4,0.11,2,364
9997898,Vue de Vin  Studio Apartment,33175860,Gayle,,Manningham,-37.72732238,145.2743782,Entire home/apt,115,2,79,2.31,2,330
9999881,"Melbourne Art BnB: with own ensuite, lounge & WiFi",18016699,Jenny,,Yarra,-37.80805992,144.9843049,Private room,115,2,76,2.17,1,71
10104124,Studio Apartment - Carlton,4971509,Nadeen,,Melbourne,-37.79893971,144.9685878,Entire home/apt,115,2,104,2.9,17,292
10977787,2BD Docklands Apartment - Walk to Etihad Stadium!,33773495,Saikat,,Melbourne,-37.81921291,144.9465085,Entire home/apt,115,2,5,0.81,1,10
11145655,"The Guardian of Mitford, St Kilda",3348263,Adam,,Port Phillip,-37.87148999,144.9803371,Entire home/apt,115,2,101,3.19,1,114
11930431,Bluegum Cottage in Healesville.,63681617,Damien,,Yarra Ranges,-37.68392453,145.5410527,Entire home/apt,115,2,223,6.81,1,312
12308529,Views views views... St Kilda,2624960,Karen,,Port Phillip,-37.85981273,144.9790188,Entire home/apt,115,2,23,0.74,1,109
12329587,Spacious Studio Retreat,28479990,Lillian & Peter,,Moreland,-37.75240136,144.9473011,Entire home/apt,115,2,73,2.3,1,117
13253489,Stylish North Fitzroy Flat near Merri Creek,6516095,Harriet,,Yarra,-37.7791098,144.9889696,Entire home/apt,115,2,85,2.92,1,257
14561671,Modern 1BR Southbank apartment w/views,90189628,Nahla,,Melbourne,-37.82585204,144.9656449,Entire home/apt,115,2,50,1.85,1,10
14591709,"NEW, MODERN, BRIGHT, & CLEAN IN THE �?OF ST KILDA!",49478582,Simone,,Port Phillip,-37.87083618,144.9813402,Entire home/apt,115,2,83,3,1,130
14791251,Spacious warehouse conversion in central Melbourne,4383813,Alex,,Yarra,-37.80035225,144.9939846,Entire home/apt,115,2,48,1.75,1,139
16407027,1st class apartment with pool & gym - Beachfront,96726909,Lisa,,Port Phillip,-37.84975693,144.9542965,Entire home/apt,115,2,19,0.79,1,0
17453208,Large designer apartment in CBD,22944997,Inna,,Melbourne,-37.80179396,144.9538973,Entire home/apt,115,2,83,4.12,1,302
17669143,"Cosy, spacious apartment with great views",1433877,Amy,,Stonnington,-37.85387574,145.0457201,Entire home/apt,115,2,50,2.65,1,292
17779471,Carlyle Cottage the perfect central location,38551308,Penny,,Port Phillip,-37.83609046,144.9648302,Entire home/apt,115,2,5,0.25,1,0
18065874,1 Bedroom Suite in Melbourne CBD - 2 Nights,1403803,One William Street,,Melbourne,-37.82014699,144.9601112,Entire home/apt,115,2,2,0.12,20,285
18492798,Funky and Functional nest right in St Kilda.,128320017,Branton,,Port Phillip,-37.86436586,144.9763498,Entire home/apt,115,2,36,2.11,1,113
18741000,"Bedroom apartment w/ stunning views, free wifi.",55083506,Andrew & Jordan,,Melbourne,-37.82707591,144.9570398,Private room,115,2,18,1.03,1,60
19298301,Melbourne city Apartment,51827636,Ben,,Port Phillip,-37.83347034,144.9701765,Entire home/apt,115,2,5,0.29,1,0
19723130,Fitzroy north 2bdrm apartment,139031560,Penny,,Yarra,-37.78503567,144.9782917,Entire home/apt,115,2,12,0.75,2,0
19767693,2 bed apartment in the heart of North Melbourne,14260380,Ash,,Melbourne,-37.80108271,144.9477227,Entire home/apt,115,2,1,0.06,1,0
19773163,1 Bedroom Suite in Melbourne CBD - 2 Nights,1403803,One William Street,,Melbourne,-37.82044153,144.960247,Entire home/apt,115,2,1,0.08,20,35
20034249,Bella at Melbourne from a High-Rise Apartment,117563320,Franca & Alessio,,Melbourne,-37.82116393,144.9618874,Entire home/apt,115,2,32,2.16,2,316
20574197,Victorian City Escape Central to Melbourne's best,76504536,Tom,,Port Phillip,-37.83662426,144.968253,Entire home/apt,115,2,9,0.68,1,0
20596159,"Heart of City Melbourne, Victoria Market, CBD",44413758,Matthew,,Melbourne,-37.80658607,144.9599809,Private room,115,2,0,,2,364
20895817,Comfy&Central Parkside Home with Transport&Parking,23541162,Tam,,Glen Eira,-37.8702233,145.0247356,Entire home/apt,115,2,17,1.13,1,149
20904539,Brand New furnished apartment,51875878,Amanda,,Melbourne,-37.84548811,144.9808841,Entire home/apt,115,2,14,0.97,1,0
3428595,连体别墅温馨小家,14169419,Ying,,Boroondara,-37.84856961,145.0884167,Entire home/apt,116,2,12,0.24,2,254
4124388,The North Fitzroy Stables,21395296,Georgina,,Yarra,-37.78255061,144.9896013,Entire home/apt,116,2,120,2.72,1,283
9596338,Stylish Fitzroy Home - Amazing Location & Views,48515038,Sharon,,Yarra,-37.79932605,144.9782256,Entire home/apt,116,2,86,2.4,1,39
16193023,A view from the hip-north,4092815,Gideon,,Yarra,-37.78501085,144.9783508,Entire home/apt,116,2,0,,1,0
19736706,Conveniently located  Stunning Apartment,139162999,Manik,,Monash,-37.91421802,145.1135726,Entire home/apt,116,2,39,2.29,2,300
21233960,Winning Location - West Melbourne,89878151,Imogen,,Melbourne,-37.80753972,144.9464413,Entire home/apt,116,2,34,2.43,1,150
1847426,A+ Location City Apartment Home w/ Sky Pool,3004829,Osbert C H,,Melbourne,-37.81083885,144.9686097,Entire home/apt,118,2,246,3.97,3,321
2838411,Rustic cottage on 10 acres,14520729,Sarah,,Yarra Ranges,-37.67941951,145.5367623,Entire home/apt,118,2,60,1.23,1,355
3007449,Spacious arty home in great location,1258139,Eleanore And Julian,,Darebin,-37.76826728,144.9980235,Entire home/apt,118,2,52,0.97,1,208
5722038,Great Location City Apartment Home w/Sky Pool,3004829,Osbert C H,,Melbourne,-37.81019629,144.9679812,Entire home/apt,118,2,98,2.25,3,307
7943642,"Beautiful Prahran 2BD, unbeatable location!",4888042,Felipe,,Stonnington,-37.85202104,144.9952273,Entire home/apt,118,2,28,0.7,1,0
8785264,"#1 Location!City Centre,sleeps 4,Wifi, Collins st",30015118,George,,Melbourne,-37.81349225,144.9645871,Entire home/apt,118,2,210,5.5,4,60
10838673,Luxury Skyline Room in the heart of the city,15270592,Lee,,Melbourne,-37.8095064,144.9610035,Private room,118,2,68,2.49,1,17
13675415,Beautiful heritage apartment,26779625,Dan And Mitra,,Boroondara,-37.79621046,145.0224382,Entire home/apt,118,2,13,0.51,1,24
14323458,Welcome to St Kilda Beach Free Parking & WIFI,50677312,Tim,,Port Phillip,-37.86543932,144.9829025,Entire home/apt,118,2,148,5.21,1,98
14819880,Have Fun in a Star Wars Themed Apartment in North Melb Close to CBD,31026513,Marini,,Melbourne,-37.80082292,144.9518832,Entire home/apt,118,2,109,4.08,1,71
15379355,Exciting St Kilda and the BEACH on your doorstep!,81965711,Jen,,Port Phillip,-37.85906895,144.9708447,Entire home/apt,118,2,72,2.76,1,145
15725514,Modern 2BR Home at CBD QVM with Stunning View,23936142,Alvin,,Melbourne,-37.80774071,144.9595426,Entire home/apt,118,2,8,0.66,2,5
15858411,St kilda - Cool pad or SOHO?,5928015,Leigh,,Port Phillip,-37.86343671,144.9826848,Entire home/apt,118,2,31,1.32,1,117
17321041,"Charming & spacious garden,Short walk to Chapel St",56941370,Andrew,,Stonnington,-37.84546852,145.0057349,Entire home/apt,118,2,30,1.38,1,10
18865353,Tree lined outlook in Toorak,2051062,Laura,,Stonnington,-37.83480491,145.012667,Entire home/apt,118,2,39,2.15,1,148
20736990,Modern 1 BDM  app on 31st floor Southbank +parking,20469638,Tanya,,Melbourne,-37.82277623,144.9624116,Entire home/apt,118,2,55,3.96,1,268
21072192,Lovely townhouse in Northcote,52624638,Kerli,,Darebin,-37.76383594,144.9896925,Entire home/apt,118,2,3,0.26,2,6
21371026,Mel Central Swanston St Large 1BR Apt FREEGymWiFi,137421442,Annabelle,,Melbourne,-37.80491983,144.9642736,Entire home/apt,118,2,30,2.24,6,125
731330,BREATHTAKING VIEWS - FULLY FURNISHE,2027601,Bill,,Port Phillip,-37.86025479,144.9712221,Entire home/apt,119,2,180,2.88,14,64
875444,"*Perfectly Located Functional Apt, Steps Away from Albert Park*",4621990,Chris,,Port Phillip,-37.83551671,144.9688644,Entire home/apt,119,2,135,1.91,1,88
1961688,Master Bedroom CBD 2 Lvl Warehouse,8523310,Penny,,Melbourne,-37.8161446,144.9562343,Private room,119,2,19,0.32,3,0
3566505,Bright Apartment  in Prime Location,17956774,Miles,,Melbourne,-37.81003494,144.9678225,Entire home/apt,119,2,240,4.66,1,310
4244653,★★★★�?Gourmet Breakfast - Penthouse Room,20678107,Ken & Mark,,Melbourne,-37.81102452,144.9556574,Private room,119,2,120,2.43,3,39
5537813,"Beach, Cafes, fast wifi, and an easy train to city",24301687,Dean,,Kingston,-37.99430815,145.0783777,Entire home/apt,119,2,70,1.56,1,289
5934304,Cosy 1BR Apt on the City edge (WiFi+Parking),30813901,Carleen,,Melbourne,-37.77732318,144.9379481,Entire home/apt,119,2,57,1.29,1,139
6855065,Melbourne CBD 2BR with Skyview,27575002,Annabelle,,Melbourne,-37.81132329,144.9677421,Entire home/apt,119,2,92,2.17,1,154
8688440,SPECIAL! 2BR Apartment Ringwood Melbourne,45619058,Fong & Fong,,Maroondah,-37.81060773,145.2229281,Entire home/apt,119,2,107,2.83,2,322
10661891,Cute terrace & cafes galore,35430668,Leah And James,,Melbourne,-37.79560424,144.9266616,Entire home/apt,119,2,11,0.32,2,133
13752812,Stunning Views With Free Wi-Fi,79593026,Alex  Kelly,,Melbourne,-37.8131642,144.9508282,Entire home/apt,119,2,27,0.94,1,46
14304498,Secure Cozy Neat & Wifi @ MCG/CBD edge apartment,68444645,Jing,,Yarra,-37.81267416,144.9936783,Entire home/apt,119,2,93,3.43,4,57
15502308,Urban Living Modern 1 Bedroom Apartment,99580334,Rezal,,Melbourne,-37.81020161,144.9680137,Entire home/apt,119,2,64,2.52,1,164
15722183,"Chic, Light-Filled Oasis near Swinburne",101279018,Peter,,Boroondara,-37.82451407,145.0462205,Entire home/apt,119,2,101,3.97,2,328
15773074,NEW - Perfect Prahran Position BEST 2 bedroom,101995517,Kristen,,Stonnington,-37.84994066,144.9947888,Entire home/apt,119,2,67,2.84,1,290
16180151,Regal - modern St Kilda gem in historic building,25019250,Luke,,Port Phillip,-37.86082187,144.9788742,Entire home/apt,119,2,3,0.13,11,0
16384753,Living by the Clouds - 1BR Apt @ EQ Tower #3,77661491,Jame,,Melbourne,-37.80847188,144.9603891,Entire home/apt,119,2,52,2.25,6,67
16419628,"Bright, in the heart of Balaclava",51296376,Simon,,Port Phillip,-37.86741483,144.9954458,Entire home/apt,119,2,6,0.25,1,0
16467828,2BD 2BTH ULTRA Designer St Kilda WIFI POOL PARKING,1739996,Paul,,Port Phillip,-37.85660325,144.9805131,Entire home/apt,119,2,97,4.16,67,140
16469279,LUXURY BEACH LIFESTYLE 2Bd 2Bth *WIFI POOL PARKING,1739996,Paul,,Port Phillip,-37.85725805,144.9820679,Entire home/apt,119,2,71,2.99,67,133
16814336,Casa 28 - Netflix & Wifi,29024898,Nikki,,Melbourne,-37.82138704,144.9553036,Entire home/apt,119,2,70,3.14,1,184
17303037,2 bed modern apartment in Melbourne CBD,116591340,Ralph,,Melbourne,-37.818471,144.9647751,Entire home/apt,119,2,6,0.28,1,0
17435661,"Charming Garden Apartment, St Kilda.",13830810,Mikala,,Port Phillip,-37.85986282,144.9784989,Entire home/apt,119,2,3,0.14,1,0
17452060,[PAUSED] Modern Home in Melbourne CBD + WiFi,115088554,Andrew,,Melbourne,-37.8078503,144.9604203,Entire home/apt,119,2,77,3.66,1,0
17480647,"""Laetus"" your 2 Level Warehouse CBD Apartment",118420953,Anne,,Melbourne,-37.81459321,144.9553465,Entire home/apt,119,2,19,0.94,1,82
18130973,Four star Luxury apartment,69427031,Zheng,,Melbourne,-37.8268586,144.9620949,Entire home/apt,119,2,6,0.3,2,0
19478775,Parkside Mid Century Style,907554,Stu + Bettina,,Stonnington,-37.85054749,145.010714,Entire home/apt,119,2,9,0.53,1,4
394600,"4/2 Pottery Court Brunswick, Melbourne",485320,Julie,,Moreland,-37.76910366,144.9530439,Entire home/apt,120,2,192,2.38,1,306
479736,Belsize Garden Apartment St Kilda,223256,Barbara,,Port Phillip,-37.86946798,144.9964316,Entire home/apt,120,2,51,0.71,2,1
501143,Beautiful Little House In St. Kilda,2473007,Lisa-Marie,,Port Phillip,-37.86569151,144.9788001,Private room,120,2,24,0.31,1,364
619328,Fitzroy - Queen room in great house,2734929,Keren,,Yarra,-37.80604851,144.9807892,Private room,120,2,31,0.41,3,250
644223,"Sunny St Kilda, Art Deco, Wifi inc.",266620,Beverley,,Port Phillip,-37.87044205,144.9889098,Entire home/apt,120,2,2,0.03,1,0
809366,Hip Central CBD 1br Apt w/roof pool LONSDALE ST,3427421,Miranda,,Melbourne,-37.80924162,144.9676583,Entire home/apt,120,2,212,3.04,1,112
1360924,Modern and convenient,7081753,Mark,,Port Phillip,-37.86192671,144.9843392,Private room,120,2,60,0.93,2,364
1490980,Flat in Fitzroy,7972105,Sander,,Yarra,-37.80171278,144.9747864,Entire home/apt,120,2,123,2.78,1,296
1570830,NY style rooftop apartment,8352635,Chris,,Port Phillip,-37.85831272,144.9794157,Entire home/apt,120,2,16,0.25,1,1
1760620,Brilliant Location in Melbourne CBD,9255864,Katie,,Melbourne,-37.82078038,144.9574707,Private room,120,2,137,2.18,1,31
2017250, St Kilda ,10374291,(Email hidden by Airbnb),,Port Phillip,-37.85978573,144.9796046,Entire home/apt,120,2,1,0.02,1,0
2075836,Heidi's place,5139855,Fiona,,Yarra,-37.78539594,144.9856438,Entire home/apt,120,2,159,2.66,1,288
2132281,St Kilda - Funky,10492171,Jan,,Port Phillip,-37.87053054,144.9869021,Entire home/apt,120,2,16,0.33,1,0
2234483,Abbotsford's All-round Appeal,11377202,Hugh,,Yarra,-37.80291654,144.9932714,Entire home/apt,120,2,11,0.19,1,0
2448210,Designer Guest Suite with Lounge in Williamstown,5821435,Veronica,,Hobsons Bay,-37.85694907,144.87152,Entire home/apt,120,2,141,2.51,3,65
2545279,"Inner-city, Armadale charming private suite",2522673,Annabelle,,Stonnington,-37.85010667,145.019007,Private room,120,2,17,0.3,1,333
2565444,Artist Studio/Apartment,12746706,Sonia,,Yarra,-37.79111768,144.9791317,Entire home/apt,120,2,41,0.73,2,149
2951233,Family friendly home in Melbourne,11471650,Erin,,Maribyrnong,-37.80047461,144.8839681,Entire home/apt,120,2,39,0.72,1,189
3372790,Home in prime Melbourne location,17018045,Renee,,Yarra,-37.80945916,145.0020821,Entire home/apt,120,2,3,0.06,1,0
4124588,Stunning brand new apartment ,15408427,Carolina And Andres,,Stonnington,-37.84929407,144.9929721,Entire home/apt,120,2,1,0.02,1,0
4214392,Sunny South Yarra Studio,12269875,Trish,,Melbourne,-37.83432731,144.9869334,Entire home/apt,120,2,56,1.11,1,334
4317696,Central & Quiet - Cosy Apartment Central Melbourne,7373012,Siobhan,,Melbourne,-37.81802676,144.9638605,Entire home/apt,120,2,128,2.77,1,326
4671421,Retro Retreat in Northcote,2363971,Janelle,,Darebin,-37.77094558,145.0067478,Entire home/apt,120,2,23,0.51,1,272
5096213,Stylish 2brm Pad Central Footscray,2932791,Gaye,,Maribyrnong,-37.80281256,144.896895,Entire home/apt,120,2,58,1.29,2,52
5152991,Stunning 1BD+Bthm+loun+blc-Ftz/C'wd,13834465,Helen,,Yarra,-37.80209598,144.9837132,Private room,120,2,8,0.2,2,365
5195601,Airy urban apartment in older house,23637178,Kristin,,Moreland,-37.76331912,144.9636304,Entire home/apt,120,2,201,4.42,1,114
